variable,type,sex,value,iso3,survey_year,region
mortality,statistic,male,0.0787736867575146,NPL,2017,Mugu
mortality,numerator,male,2.092779,NPL,2017,Mugu
mortality,denominator,male,26.5669805,NPL,2017,Mugu
mortality,statistic,female,0.0347425227725273,NPL,2017,Mugu
mortality,numerator,female,0.7481705,NPL,2017,Mugu
mortality,denominator,female,21.53472,NPL,2017,Mugu
mortality,statistic,male,0.036144578313253,NPL,2017,Humla
mortality,numerator,male,0.9113715,NPL,2017,Humla
mortality,denominator,male,25.2146115,NPL,2017,Humla
mortality,statistic,female,0.103448275862069,NPL,2017,Humla
mortality,numerator,female,1.822743,NPL,2017,Humla
mortality,denominator,female,17.619849,NPL,2017,Humla
mortality,statistic,male,0.0713717001029306,NPL,2017,Bajura
mortality,numerator,male,3.2368765,NPL,2017,Bajura
mortality,denominator,male,45.3523805,NPL,2017,Bajura
mortality,statistic,female,0.0501566582525284,NPL,2017,Bajura
mortality,numerator,female,1.825635,NPL,2017,Bajura
mortality,denominator,female,36.398657,NPL,2017,Bajura
mortality,statistic,male,0.0755489708381506,NPL,2017,Achham
mortality,numerator,male,6.11187,NPL,2017,Achham
mortality,denominator,male,80.8994475,NPL,2017,Achham
mortality,statistic,female,0.0313280779581061,NPL,2017,Achham
mortality,numerator,female,1.983654,NPL,2017,Achham
mortality,denominator,female,63.3187265,NPL,2017,Achham
mortality,statistic,male,0.103660371126853,NPL,2017,Doti
mortality,numerator,male,6.032058,NPL,2017,Doti
mortality,denominator,male,58.1905885,NPL,2017,Doti
mortality,statistic,female,0.0569165424835799,NPL,2017,Doti
mortality,numerator,female,3.4595335,NPL,2017,Doti
mortality,denominator,female,60.782566,NPL,2017,Doti
mortality,statistic,male,0.0950016962350962,NPL,2017,Kailali
mortality,numerator,male,13.9763635,NPL,2017,Kailali
mortality,denominator,male,147.116989,NPL,2017,Kailali
mortality,statistic,female,0.0886501067534701,NPL,2017,Kailali
mortality,numerator,female,12.5463435,NPL,2017,Kailali
mortality,denominator,female,141.526547,NPL,2017,Kailali
mortality,statistic,male,0.060696196195853,NPL,2017,Kanchanpur
mortality,numerator,male,7.3016345,NPL,2017,Kanchanpur
mortality,denominator,male,120.2980575,NPL,2017,Kanchanpur
mortality,statistic,female,0.0438208612161948,NPL,2017,Kanchanpur
mortality,numerator,female,4.0263455,NPL,2017,Kanchanpur
mortality,denominator,female,91.8819345,NPL,2017,Kanchanpur
mortality,statistic,male,0,NPL,2017,Dadeldhura
mortality,numerator,male,0,NPL,2017,Dadeldhura
mortality,denominator,male,26.923404,NPL,2017,Dadeldhura
mortality,statistic,female,0.0134062318242415,NPL,2017,Dadeldhura
mortality,numerator,female,0.406734,NPL,2017,Dadeldhura
mortality,denominator,female,30.339174,NPL,2017,Dadeldhura
mortality,statistic,male,0.0406997108620311,NPL,2017,Baitadi
mortality,numerator,male,2.5582835,NPL,2017,Baitadi
mortality,denominator,male,62.857535,NPL,2017,Baitadi
mortality,statistic,female,0.0505743935054949,NPL,2017,Baitadi
mortality,numerator,female,3.973452,NPL,2017,Baitadi
mortality,denominator,female,78.5664785,NPL,2017,Baitadi
mortality,statistic,male,0.0931074649442184,NPL,2017,Darchula
mortality,numerator,male,5.4090765,NPL,2017,Darchula
mortality,denominator,male,58.094982,NPL,2017,Darchula
mortality,statistic,female,0.0606915880124435,NPL,2017,Darchula
mortality,numerator,female,3.18697,NPL,2017,Darchula
mortality,denominator,female,52.5109015,NPL,2017,Darchula
mortality,statistic,male,0.0595655778321453,NPL,2017,Bajhang
mortality,numerator,male,3.4856055,NPL,2017,Bajhang
mortality,denominator,male,58.5171105,NPL,2017,Bajhang
mortality,statistic,female,0.115714341917365,NPL,2017,Bajhang
mortality,numerator,female,6.0515815,NPL,2017,Bajhang
mortality,denominator,female,52.2975925,NPL,2017,Bajhang
education,statistic,male,0.232698265887233,NPL,2017,Ilam
education,numerator,male,42.199703,NPL,2017,Ilam
education,denominator,male,181.349452,NPL,2017,Ilam
education,statistic,female,0.198289436114407,NPL,2017,Ilam
education,numerator,female,40.427973,NPL,2017,Ilam
education,denominator,female,203.883645,NPL,2017,Ilam
education,statistic,male,0.295141829108159,NPL,2017,Jhapa
education,numerator,male,79.844982,NPL,2017,Jhapa
education,denominator,male,270.530891,NPL,2017,Jhapa
education,statistic,female,0.194090153618982,NPL,2017,Jhapa
education,numerator,female,81.313612,NPL,2017,Jhapa
education,denominator,female,418.947641,NPL,2017,Jhapa
education,statistic,male,0.367749593592577,NPL,2017,Morang
education,numerator,male,168.087858,NPL,2017,Morang
education,denominator,male,457.071499,NPL,2017,Morang
education,statistic,female,0.260360546609661,NPL,2017,Morang
education,numerator,female,152.672383,NPL,2017,Morang
education,denominator,female,586.388318,NPL,2017,Morang
education,statistic,male,0.319607870964948,NPL,2017,Sunsari
education,numerator,male,121.270673,NPL,2017,Sunsari
education,denominator,male,379.435815,NPL,2017,Sunsari
education,statistic,female,0.194533183011109,NPL,2017,Sunsari
education,numerator,female,96.007279,NPL,2017,Sunsari
education,denominator,female,493.52649,NPL,2017,Sunsari
education,statistic,male,0.233666404396226,NPL,2017,Dhankuta
education,numerator,male,21.11164,NPL,2017,Dhankuta
education,denominator,male,90.349488,NPL,2017,Dhankuta
education,statistic,female,0.190967130318883,NPL,2017,Dhankuta
education,numerator,female,20.260926,NPL,2017,Dhankuta
education,denominator,female,106.096405,NPL,2017,Dhankuta
education,statistic,male,0.16627525039905,NPL,2017,Sankhuwasabha
education,numerator,male,13.138484,NPL,2017,Sankhuwasabha
education,denominator,male,79.016474,NPL,2017,Sankhuwasabha
education,statistic,female,0.131615112129521,NPL,2017,Sankhuwasabha
education,numerator,female,14.214798,NPL,2017,Sankhuwasabha
education,denominator,female,108.00278,NPL,2017,Sankhuwasabha
education,statistic,male,0.201524429849663,NPL,2017,Bhojpur
education,numerator,male,10.524012,NPL,2017,Bhojpur
education,denominator,male,52.222016,NPL,2017,Bhojpur
education,statistic,female,0.0787410921832161,NPL,2017,Bhojpur
education,numerator,female,5.528122,NPL,2017,Bhojpur
education,denominator,female,70.206316,NPL,2017,Bhojpur
education,statistic,male,0.204442067187104,NPL,2017,Solukhumbu
education,numerator,male,15.660633,NPL,2017,Solukhumbu
education,denominator,male,76.601813,NPL,2017,Solukhumbu
education,statistic,female,0.146712097556093,NPL,2017,Solukhumbu
education,numerator,female,14.144539,NPL,2017,Solukhumbu
education,denominator,female,96.410175,NPL,2017,Solukhumbu
education,statistic,male,0.195918560169031,NPL,2017,Khotang
education,numerator,male,22.983662,NPL,2017,Khotang
education,denominator,male,117.312326,NPL,2017,Khotang
education,statistic,female,0.106307634943637,NPL,2017,Khotang
education,numerator,female,15.31065,NPL,2017,Khotang
education,denominator,female,144.022111,NPL,2017,Khotang
education,statistic,male,0.112669514372464,NPL,2017,Udayapur
education,numerator,male,14.257384,NPL,2017,Udayapur
education,denominator,male,126.54163,NPL,2017,Udayapur
education,statistic,female,0.104510237052363,NPL,2017,Udayapur
education,numerator,female,18.389818,NPL,2017,Udayapur
education,denominator,female,175.961882,NPL,2017,Udayapur
education,statistic,male,0.15625,NPL,2017,Taplejung
education,numerator,male,7.12122,NPL,2017,Taplejung
education,denominator,male,45.575808,NPL,2017,Taplejung
education,statistic,female,0.171428571428571,NPL,2017,Taplejung
education,numerator,female,8.545464,NPL,2017,Taplejung
education,denominator,female,49.84854,NPL,2017,Taplejung
education,statistic,male,0.230769230769231,NPL,2017,Panchthar
education,numerator,male,14.514543,NPL,2017,Panchthar
education,denominator,male,62.896353,NPL,2017,Panchthar
education,statistic,female,0.189189189189189,NPL,2017,Panchthar
education,numerator,female,11.289089,NPL,2017,Panchthar
education,denominator,female,59.670899,NPL,2017,Panchthar
education,statistic,male,0.285714285714286,NPL,2017,Terhathum
education,numerator,male,11.91928,NPL,2017,Terhathum
education,denominator,male,41.71748,NPL,2017,Terhathum
education,statistic,female,0.179487179487179,NPL,2017,Terhathum
education,numerator,female,8.343496,NPL,2017,Terhathum
education,denominator,female,46.485192,NPL,2017,Terhathum
education,statistic,male,0.198578810073516,NPL,2017,Okhaldhunga
education,numerator,male,16.332147,NPL,2017,Okhaldhunga
education,denominator,male,82.245165,NPL,2017,Okhaldhunga
education,statistic,female,0.0659105346434611,NPL,2017,Okhaldhunga
education,numerator,female,6.878115,NPL,2017,Okhaldhunga
education,denominator,female,104.355321,NPL,2017,Okhaldhunga
education,statistic,male,0.274445858102786,NPL,2017,Saptari
education,numerator,male,87.692256,NPL,2017,Saptari
education,denominator,male,319.524793,NPL,2017,Saptari
education,statistic,female,0.116850636015235,NPL,2017,Saptari
education,numerator,female,51.571739,NPL,2017,Saptari
education,denominator,female,441.347525,NPL,2017,Saptari
education,statistic,male,0.269931681730855,NPL,2017,Siraha
education,numerator,male,83.132688,NPL,2017,Siraha
education,denominator,male,307.976772,NPL,2017,Siraha
education,statistic,female,0.108762119674629,NPL,2017,Siraha
education,numerator,female,48.178605,NPL,2017,Siraha
education,denominator,female,442.972288,NPL,2017,Siraha
education,statistic,male,0.289464995291042,NPL,2017,Dhanusa
education,numerator,male,82.055673,NPL,2017,Dhanusa
education,denominator,male,283.473561,NPL,2017,Dhanusa
education,statistic,female,0.129652806490474,NPL,2017,Dhanusa
education,numerator,female,44.882406,NPL,2017,Dhanusa
education,denominator,female,346.17381,NPL,2017,Dhanusa
education,statistic,male,0.171107498187179,NPL,2017,Mahottari
education,numerator,male,43.188385,NPL,2017,Mahottari
education,denominator,male,252.404982,NPL,2017,Mahottari
education,statistic,female,0.0508319119002123,NPL,2017,Mahottari
education,numerator,female,18.019655,NPL,2017,Mahottari
education,denominator,female,354.494929,NPL,2017,Mahottari
education,statistic,male,0.159943100724001,NPL,2017,Sarlahi
education,numerator,male,37.141678,NPL,2017,Sarlahi
education,denominator,male,232.218069,NPL,2017,Sarlahi
education,statistic,female,0.0323528495757036,NPL,2017,Sarlahi
education,numerator,female,10.813972,NPL,2017,Sarlahi
education,denominator,female,334.25099,NPL,2017,Sarlahi
education,statistic,male,0.192328686287343,NPL,2017,Rautahat
education,numerator,male,46.227793,NPL,2017,Rautahat
education,denominator,male,240.358284,NPL,2017,Rautahat
education,statistic,female,0.0859684244118205,NPL,2017,Rautahat
education,numerator,female,25.370311,NPL,2017,Rautahat
education,denominator,female,295.111969,NPL,2017,Rautahat
education,statistic,male,0.22214454316558,NPL,2017,Bara
education,numerator,male,75.294353,NPL,2017,Bara
education,denominator,male,338.943068,NPL,2017,Bara
education,statistic,female,0.042260755858104,NPL,2017,Bara
education,numerator,female,17.112669,NPL,2017,Bara
education,denominator,female,404.9305,NPL,2017,Bara
education,statistic,male,0.276438966998896,NPL,2017,Parsa
education,numerator,male,79.791697,NPL,2017,Parsa
education,denominator,male,288.641279,NPL,2017,Parsa
education,statistic,female,0.0705063211024222,NPL,2017,Parsa
education,numerator,female,21.812212,NPL,2017,Parsa
education,denominator,female,309.36534,NPL,2017,Parsa
education,statistic,male,0.0968900651217145,NPL,2017,Ramechhap
education,numerator,male,7.374342,NPL,2017,Ramechhap
education,denominator,male,76.110404,NPL,2017,Ramechhap
education,statistic,female,0.0646931983852066,NPL,2017,Ramechhap
education,numerator,female,7.404028,NPL,2017,Ramechhap
education,denominator,female,114.448322,NPL,2017,Ramechhap
education,statistic,male,0.200603863950864,NPL,2017,Sindhupalchok
education,numerator,male,27.677611,NPL,2017,Sindhupalchok
education,denominator,male,137.971475,NPL,2017,Sindhupalchok
education,statistic,female,0.123245826646768,NPL,2017,Sindhupalchok
education,numerator,female,20.687304,NPL,2017,Sindhupalchok
education,denominator,female,167.853992,NPL,2017,Sindhupalchok
education,statistic,male,0.22513571175596,NPL,2017,Kavrepalanchok
education,numerator,male,43.580889,NPL,2017,Kavrepalanchok
education,denominator,male,193.576082,NPL,2017,Kavrepalanchok
education,statistic,female,0.118502528367006,NPL,2017,Kavrepalanchok
education,numerator,female,25.901394,NPL,2017,Kavrepalanchok
education,denominator,female,218.572501,NPL,2017,Kavrepalanchok
education,statistic,male,0.441017366110369,NPL,2017,Lalitpur
education,numerator,male,109.963779,NPL,2017,Lalitpur
education,denominator,male,249.341154,NPL,2017,Lalitpur
education,statistic,female,0.292333045630937,NPL,2017,Lalitpur
education,numerator,female,71.633362,NPL,2017,Lalitpur
education,denominator,female,245.040248,NPL,2017,Lalitpur
education,statistic,male,0.343414284457126,NPL,2017,Bhaktapur
education,numerator,male,153.999746,NPL,2017,Bhaktapur
education,denominator,male,448.437217,NPL,2017,Bhaktapur
education,statistic,female,0.30316974096966,NPL,2017,Bhaktapur
education,numerator,female,141.734436,NPL,2017,Bhaktapur
education,denominator,female,467.508517,NPL,2017,Bhaktapur
education,statistic,male,0.65244447721073,NPL,2017,Kathmandu
education,numerator,male,539.997563,NPL,2017,Kathmandu
education,denominator,male,827.652899,NPL,2017,Kathmandu
education,statistic,female,0.464437159408364,NPL,2017,Kathmandu
education,numerator,female,394.006233,NPL,2017,Kathmandu
education,denominator,female,848.352086,NPL,2017,Kathmandu
education,statistic,male,0.214269937711972,NPL,2017,Makwanpur
education,numerator,male,38.088418,NPL,2017,Makwanpur
education,denominator,male,177.759038,NPL,2017,Makwanpur
education,statistic,female,0.194483030717367,NPL,2017,Makwanpur
education,numerator,female,55.254174,NPL,2017,Makwanpur
education,denominator,female,284.107944,NPL,2017,Makwanpur
education,statistic,male,0.276122176973957,NPL,2017,Chitawan
education,numerator,male,69.683772,NPL,2017,Chitawan
education,denominator,male,252.36572,NPL,2017,Chitawan
education,statistic,female,0.220998059954302,NPL,2017,Chitawan
education,numerator,female,77.881641,NPL,2017,Chitawan
education,denominator,female,352.408709,NPL,2017,Chitawan
education,statistic,male,0.0990836984740697,NPL,2017,Sindhuli
education,numerator,male,10.23719,NPL,2017,Sindhuli
education,denominator,male,103.31861,NPL,2017,Sindhuli
education,statistic,female,0.121261592222166,NPL,2017,Sindhuli
education,numerator,female,14.4898,NPL,2017,Sindhuli
education,denominator,female,119.492081,NPL,2017,Sindhuli
education,statistic,male,0.0947319233656914,NPL,2017,Dolakha
education,numerator,male,4.379788,NPL,2017,Dolakha
education,denominator,male,46.233496,NPL,2017,Dolakha
education,statistic,female,0.019239471763826,NPL,2017,Dolakha
education,numerator,female,1.018834,NPL,2017,Dolakha
education,denominator,female,52.955404,NPL,2017,Dolakha
education,statistic,male,0.304007138641458,NPL,2017,Nuwakot
education,numerator,male,38.430749,NPL,2017,Nuwakot
education,denominator,male,126.413969,NPL,2017,Nuwakot
education,statistic,female,0.132088618455021,NPL,2017,Nuwakot
education,numerator,female,22.790552,NPL,2017,Nuwakot
education,denominator,female,172.539862,NPL,2017,Nuwakot
education,statistic,male,0.258064516129032,NPL,2017,Rasuwa
education,numerator,male,6.719992,NPL,2017,Rasuwa
education,denominator,male,26.039969,NPL,2017,Rasuwa
education,statistic,female,0.170731707317073,NPL,2017,Rasuwa
education,numerator,female,5.879993,NPL,2017,Rasuwa
education,denominator,female,34.439959,NPL,2017,Rasuwa
education,statistic,male,0.189337141597053,NPL,2017,Dhading
education,numerator,male,18.707415,NPL,2017,Dhading
education,denominator,male,98.804782,NPL,2017,Dhading
education,statistic,female,0.164067707718152,NPL,2017,Dhading
education,numerator,female,23.725024,NPL,2017,Dhading
education,denominator,female,144.60508,NPL,2017,Dhading
education,statistic,male,0.157099793627631,NPL,2017,Gorkha
education,numerator,male,17.742093,NPL,2017,Gorkha
education,denominator,male,112.935177,NPL,2017,Gorkha
education,statistic,female,0.0742198965875795,NPL,2017,Gorkha
education,numerator,female,11.63466,NPL,2017,Gorkha
education,denominator,female,156.759313,NPL,2017,Gorkha
education,statistic,male,0.143376720769345,NPL,2017,Lamjung
education,numerator,male,11.361941,NPL,2017,Lamjung
education,denominator,male,79.245368,NPL,2017,Lamjung
education,statistic,female,0.175344597604462,NPL,2017,Lamjung
education,numerator,female,23.266815,NPL,2017,Lamjung
education,denominator,female,132.691941,NPL,2017,Lamjung
education,statistic,male,0.254934351699321,NPL,2017,Tanahu
education,numerator,male,40.536116,NPL,2017,Tanahu
education,denominator,male,159.006096,NPL,2017,Tanahu
education,statistic,female,0.166821691174338,NPL,2017,Tanahu
education,numerator,female,35.656176,NPL,2017,Tanahu
education,denominator,female,213.738248,NPL,2017,Tanahu
education,statistic,male,0.310227936065311,NPL,2017,Syangja
education,numerator,male,42.737705,NPL,2017,Syangja
education,denominator,male,137.762271,NPL,2017,Syangja
education,statistic,female,0.216560521607606,NPL,2017,Syangja
education,numerator,female,49.436924,NPL,2017,Syangja
education,denominator,female,228.282254,NPL,2017,Syangja
education,statistic,male,0.523257807609165,NPL,2017,Kaski
education,numerator,male,125.17276,NPL,2017,Kaski
education,denominator,male,239.218141,NPL,2017,Kaski
education,statistic,female,0.268897065514391,NPL,2017,Kaski
education,numerator,female,81.659908,NPL,2017,Kaski
education,denominator,female,303.684638,NPL,2017,Kaski
education,statistic,male,0.337300308770774,NPL,2017,Myagdi
education,numerator,male,12.085408,NPL,2017,Myagdi
education,denominator,male,35.829816,NPL,2017,Myagdi
education,statistic,female,0.301855713550067,NPL,2017,Myagdi
education,numerator,female,15.906608,NPL,2017,Myagdi
education,denominator,female,52.696064,NPL,2017,Myagdi
education,statistic,male,0.204924298838767,NPL,2017,Baglung
education,numerator,male,26.057498,NPL,2017,Baglung
education,denominator,male,127.156702,NPL,2017,Baglung
education,statistic,female,0.125311903138602,NPL,2017,Baglung
education,numerator,female,23.443767,NPL,2017,Baglung
education,denominator,female,187.083321,NPL,2017,Baglung
education,statistic,male,0.19182608781558,NPL,2017,Nawalparasi
education,numerator,male,55.882783,NPL,2017,Nawalparasi
education,denominator,male,291.320037,NPL,2017,Nawalparasi
education,statistic,female,0.165311129778306,NPL,2017,Nawalparasi
education,numerator,female,64.97075,NPL,2017,Nawalparasi
education,denominator,female,393.021027,NPL,2017,Nawalparasi
education,statistic,male,0.2196713587144,NPL,2017,Parbat
education,numerator,male,12.562527,NPL,2017,Parbat
education,denominator,male,57.187824,NPL,2017,Parbat
education,statistic,female,0.179312759757928,NPL,2017,Parbat
education,numerator,female,13.601381,NPL,2017,Parbat
education,denominator,female,75.852834,NPL,2017,Parbat
education,statistic,male,0.243464391344725,NPL,2017,Gulmi
education,numerator,male,31.801274,NPL,2017,Gulmi
education,denominator,male,130.619816,NPL,2017,Gulmi
education,statistic,female,0.178594548131088,NPL,2017,Gulmi
education,numerator,female,36.904247,NPL,2017,Gulmi
education,denominator,female,206.63703,NPL,2017,Gulmi
education,statistic,male,0.222605219364211,NPL,2017,Palpa
education,numerator,male,18.62949,NPL,2017,Palpa
education,denominator,male,83.688469,NPL,2017,Palpa
education,statistic,female,0.104137092392664,NPL,2017,Palpa
education,numerator,female,12.412469,NPL,2017,Palpa
education,denominator,female,119.193543,NPL,2017,Palpa
education,statistic,male,0.330428032719594,NPL,2017,Rupandehi
education,numerator,male,146.283798,NPL,2017,Rupandehi
education,denominator,male,442.710011,NPL,2017,Rupandehi
education,statistic,female,0.207666877551905,NPL,2017,Rupandehi
education,numerator,female,116.793961,NPL,2017,Rupandehi
education,denominator,female,562.410156,NPL,2017,Rupandehi
education,statistic,male,0.261478505215818,NPL,2017,Kapilbastu
education,numerator,male,68.602631,NPL,2017,Kapilbastu
education,denominator,male,262.364323,NPL,2017,Kapilbastu
education,statistic,female,0.118223161546631,NPL,2017,Kapilbastu
education,numerator,female,37.086905,NPL,2017,Kapilbastu
education,denominator,female,313.702531,NPL,2017,Kapilbastu
education,statistic,male,0.136145341209002,NPL,2017,Arghakhanchi
education,numerator,male,11.808587,NPL,2017,Arghakhanchi
education,denominator,male,86.735153,NPL,2017,Arghakhanchi
education,statistic,female,0.116705450791203,NPL,2017,Arghakhanchi
education,numerator,female,16.379153,NPL,2017,Arghakhanchi
education,denominator,female,140.346084,NPL,2017,Arghakhanchi
education,statistic,male,0.144588714419264,NPL,2017,Pyuthan
education,numerator,male,11.958551,NPL,2017,Pyuthan
education,denominator,male,82.707361,NPL,2017,Pyuthan
education,statistic,female,0.104312241869335,NPL,2017,Pyuthan
education,numerator,female,14.805194,NPL,2017,Pyuthan
education,denominator,female,141.93151,NPL,2017,Pyuthan
education,statistic,male,0.207204484245929,NPL,2017,Dang
education,numerator,male,41.013296,NPL,2017,Dang
education,denominator,male,197.936334,NPL,2017,Dang
education,statistic,female,0.187476884075933,NPL,2017,Dang
education,numerator,female,54.369874,NPL,2017,Dang
education,denominator,female,290.008415,NPL,2017,Dang
education,statistic,male,0.121626411702894,NPL,2017,Banke
education,numerator,male,24.503295,NPL,2017,Banke
education,denominator,male,201.463602,NPL,2017,Banke
education,statistic,female,0.115971829461868,NPL,2017,Banke
education,numerator,female,27.771318,NPL,2017,Banke
education,denominator,female,239.466068,NPL,2017,Banke
education,statistic,male,0.16740433893919,NPL,2017,Bardiya
education,numerator,male,26.374304,NPL,2017,Bardiya
education,denominator,male,157.548509,NPL,2017,Bardiya
education,statistic,female,0.100407545601445,NPL,2017,Bardiya
education,numerator,female,21.679025,NPL,2017,Bardiya
education,denominator,female,215.910317,NPL,2017,Bardiya
education,statistic,male,0.0401690424395229,NPL,2017,Rolpa
education,numerator,male,3.700042,NPL,2017,Rolpa
education,denominator,male,92.11178,NPL,2017,Rolpa
education,statistic,female,0.0270622383751232,NPL,2017,Rolpa
education,numerator,female,3.700042,NPL,2017,Rolpa
education,denominator,female,136.723428,NPL,2017,Rolpa
education,statistic,male,0.2043793933646,NPL,2017,Rukum
education,numerator,male,14.583967,NPL,2017,Rukum
education,denominator,male,71.357326,NPL,2017,Rukum
education,statistic,female,0.17015975331987,NPL,2017,Rukum
education,numerator,female,15.376562,NPL,2017,Rukum
education,denominator,female,90.365446,NPL,2017,Rukum
education,statistic,male,0.224564273047184,NPL,2017,Salyan
education,numerator,male,16.136795,NPL,2017,Salyan
education,denominator,male,71.858247,NPL,2017,Salyan
education,statistic,female,0.1123599867671,NPL,2017,Salyan
education,numerator,female,11.799713,NPL,2017,Salyan
education,denominator,female,105.017038,NPL,2017,Salyan
education,statistic,male,0.178718028694825,NPL,2017,Surkhet
education,numerator,male,21.971484,NPL,2017,Surkhet
education,denominator,male,122.939382,NPL,2017,Surkhet
education,statistic,female,0.113273255464166,NPL,2017,Surkhet
education,numerator,female,22.018867,NPL,2017,Surkhet
education,denominator,female,194.387165,NPL,2017,Surkhet
education,statistic,male,0.226530767555059,NPL,2017,Dailekh
education,numerator,male,18.315474,NPL,2017,Dailekh
education,denominator,male,80.852037,NPL,2017,Dailekh
education,statistic,female,0.12040147784273,NPL,2017,Dailekh
education,numerator,female,12.567765,NPL,2017,Dailekh
education,denominator,female,104.382149,NPL,2017,Dailekh
education,statistic,male,0.297276010044167,NPL,2017,Jajarkot
education,numerator,male,20.909723,NPL,2017,Jajarkot
education,denominator,male,70.337741,NPL,2017,Jajarkot
education,statistic,female,0.166159491971586,NPL,2017,Jajarkot
education,numerator,female,13.997801,NPL,2017,Jajarkot
education,denominator,female,84.243162,NPL,2017,Jajarkot
education,statistic,male,0.242271971416911,NPL,2017,Jumla
education,numerator,male,13.817469,NPL,2017,Jumla
education,denominator,male,57.032883,NPL,2017,Jumla
education,statistic,female,0.0476867599492298,NPL,2017,Jumla
education,numerator,female,2.781808,NPL,2017,Jumla
education,denominator,female,58.335018,NPL,2017,Jumla
education,statistic,male,0.285714285714286,NPL,2017,Dolpa
education,numerator,male,5.08584,NPL,2017,Dolpa
education,denominator,male,17.80044,NPL,2017,Dolpa
education,statistic,female,0.0285714285714286,NPL,2017,Dolpa
education,numerator,female,0.63573,NPL,2017,Dolpa
education,denominator,female,22.25055,NPL,2017,Dolpa
education,statistic,male,0.351715461797575,NPL,2017,Kalikot
education,numerator,male,12.745792,NPL,2017,Kalikot
education,denominator,male,36.23893,NPL,2017,Kalikot
education,statistic,female,0.155322968028446,NPL,2017,Kalikot
education,numerator,female,7.315604,NPL,2017,Kalikot
education,denominator,female,47.099306,NPL,2017,Kalikot
education,statistic,male,0.433968125551233,NPL,2017,Mugu
education,numerator,male,14.462614,NPL,2017,Mugu
education,denominator,male,33.326443,NPL,2017,Mugu
education,statistic,female,0.0707289891641059,NPL,2017,Mugu
education,numerator,female,2.712401,NPL,2017,Mugu
education,denominator,female,38.349212,NPL,2017,Mugu
education,statistic,male,0.258064516129032,NPL,2017,Humla
education,numerator,male,4.893,NPL,2017,Humla
education,denominator,male,18.960375,NPL,2017,Humla
education,statistic,female,0,NPL,2017,Humla
education,numerator,female,0,NPL,2017,Humla
education,denominator,female,23.24175,NPL,2017,Humla
education,statistic,male,0.263473847860368,NPL,2017,Bajura
education,numerator,male,14.092456,NPL,2017,Bajura
education,denominator,male,53.487115,NPL,2017,Bajura
education,statistic,female,0.0561013125709885,NPL,2017,Bajura
education,numerator,female,4.026416,NPL,2017,Bajura
education,denominator,female,71.770442,NPL,2017,Bajura
education,statistic,male,0.176479194810599,NPL,2017,Achham
education,numerator,male,12.352549,NPL,2017,Achham
education,denominator,male,69.994364,NPL,2017,Achham
education,statistic,female,0.0591752317177149,NPL,2017,Achham
education,numerator,female,6.40159,NPL,2017,Achham
education,denominator,female,108.180227,NPL,2017,Achham
education,statistic,male,0.182680587411367,NPL,2017,Doti
education,numerator,male,11.957852,NPL,2017,Doti
education,denominator,male,65.457705,NPL,2017,Doti
education,statistic,female,0.0910488547506677,NPL,2017,Doti
education,numerator,female,8.532664,NPL,2017,Doti
education,denominator,female,93.715226,NPL,2017,Doti
education,statistic,male,0.213829706869236,NPL,2017,Kailali
education,numerator,male,60.424231,NPL,2017,Kailali
education,denominator,male,282.581087,NPL,2017,Kailali
education,statistic,female,0.10765946513636,NPL,2017,Kailali
education,numerator,female,40.402644,NPL,2017,Kailali
education,denominator,female,375.281857,NPL,2017,Kailali
education,statistic,male,0.318038206758121,NPL,2017,Kanchanpur
education,numerator,male,48.9576,NPL,2017,Kanchanpur
education,denominator,male,153.936222,NPL,2017,Kanchanpur
education,statistic,female,0.191203610098914,NPL,2017,Kanchanpur
education,numerator,female,46.479233,NPL,2017,Kanchanpur
education,denominator,female,243.087633,NPL,2017,Kanchanpur
education,statistic,male,0.149766931041116,NPL,2017,Dadeldhura
education,numerator,male,7.713478,NPL,2017,Dadeldhura
education,denominator,male,51.503212,NPL,2017,Dadeldhura
education,statistic,female,0.101754593544107,NPL,2017,Dadeldhura
education,numerator,female,6.852431,NPL,2017,Dadeldhura
education,denominator,female,67.342719,NPL,2017,Dadeldhura
education,statistic,male,0.172148583216113,NPL,2017,Baitadi
education,numerator,male,13.441114,NPL,2017,Baitadi
education,denominator,male,78.078563,NPL,2017,Baitadi
education,statistic,female,0.0674406657971223,NPL,2017,Baitadi
education,numerator,female,9.284284,NPL,2017,Baitadi
education,denominator,female,137.66596,NPL,2017,Baitadi
education,statistic,male,0.263105605700043,NPL,2017,Darchula
education,numerator,male,20.365365,NPL,2017,Darchula
education,denominator,male,77.403767,NPL,2017,Darchula
education,statistic,female,0.114466695907547,NPL,2017,Darchula
education,numerator,female,11.386301,NPL,2017,Darchula
education,denominator,female,99.47261,NPL,2017,Darchula
education,statistic,male,0.355608231565924,NPL,2017,Bajhang
education,numerator,male,17.701048,NPL,2017,Bajhang
education,denominator,male,49.776823,NPL,2017,Bajhang
education,statistic,female,0.117719671684602,NPL,2017,Bajhang
education,numerator,female,9.533204,NPL,2017,Bajhang
education,denominator,female,80.982251,NPL,2017,Bajhang
registration,statistic,male,0.713308202093846,RWA,2015,huye
registration,numerator,male,77.423284,RWA,2015,huye
registration,denominator,male,108.541138,RWA,2015,huye
registration,statistic,female,0.64402549515268,RWA,2015,huye
registration,numerator,female,63.437306,RWA,2015,huye
registration,denominator,female,98.501234,RWA,2015,huye
